12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets Asia ETF;;;;;;;;;;;;;;;
Inception Date;Feb 08, 2012;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);892.00;;;;;;;;;;;;;;
Shares Outstanding;7,250,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
600585;ANHUI CONCH CEMENT LTD A;Equity;0,03;7,91;19 200,00;151 797,94;151 797,94;Materials;BP3R2Z1;CNE0000019V8;Shanghai Stock Exchange;China;USD;CNY;7,07
TU.R;THAI UNION GROUP NON-VOTING DR PCL;Equity;0,03;0,39;381 600,00;150 287,14;150 287,14;Consumer Staples;6422727;TH0450010R15;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
241560;DOOSAN BOBCAT INC;Equity;0,03;22,26;6 747,00;150 207,34;150 207,34;Industrials;BYX9GP8;KR7241560002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
1638;KAISA GROUP HOLDINGS LTD;Equity;0,03;0,41;369 000,00;149 978,71;149 978,71;Real Estate;B58RBK4;KYG521321003;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
TM;TELEKOM MALAYSIA;Equity;0,03;0,99;150 000,00;148 681,90;148 681,90;Communication;6868398;MYL4863OO006;Bursa Malaysia;Malaysia;USD;MYR;4,27
600887;INNER MONGOLIA YILI INDUSTRIAL GRO;Equity;0,03;4,11;36 000,00;147 901,34;147 901,34;Consumer Staples;BP3R2V7;CNE000000JP5;Shanghai Stock Exchange;China;USD;CNY;7,07
BOSCHLTD;BOSCH LTD;Equity;0,03;143,88;1 026,00;147 616,72;147 616,72;Consumer Discretionary;B01NFV3;INE323A01026;National Stock Exchange Of India;India;USD;INR;75,85
2603;EVERGREEN MARINE CORP (TAIWAN) LTD;Equity;0,03;0,37;400 867,00;146 627,35;146 627,35;Industrials;6324500;TW0002603008;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
DTAC.R;TOTAL ACCESS COMMUNICATION NON-VOT;Equity;0,03;1,36;107 500,00;145 750,95;145 750,95;Communication;B1YWK08;TH0554010R14;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
2611;GUOTAI JUNAN SECURITIES COPORATION;Equity;0,03;1,42;102 400,00;145 604,31;145 604,31;Financials;BD4GT29;CNE100002FK9;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000120;CJ LOGISTICS CORP;Equity;0,03;133,74;1 086,00;145 245,06;145 245,06;Industrials;6497112;KR7000120006;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
1818;ZHAOJIN MINING INDUSTRY LTD H;Equity;0,03;1,14;126 000,00;144 207,17;144 207,17;Materials;B1H5082;CNE1000004R6;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
LICHSGFIN;LIC HOUSING FINANCE LTD;Equity;0,03;3,71;38 637,00;143 209,42;143 209,42;Financials;6101026;INE115A01026;National Stock Exchange Of India;India;USD;INR;75,85
2005;SSY GROUP LTD;Equity;0,03;0,67;212 000,00;142 516,87;142 516,87;Health Care;BYP9J68;KYG8406X1034;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
3692;HANSOH PHARMACEUTICAL GROUP LTD;Equity;0,03;4,74;30 000,00;142 256,23;142 256,23;Health Care;BJYKB72;KYG549581067;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601328;BANK OF COMMUNICATIONS LTD A;Equity;0,03;0,72;195 700,00;140 908,64;140 908,64;Financials;BP3R2G2;CNE1000000S2;Shanghai Stock Exchange;China;USD;CNY;7,07
032640;LG UPLUS CORP;Equity;0,03;10,47;13 458,00;140 862,93;140 862,93;Communication;6290902;KR7032640005;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
1138;COSCO SHIPPING ENERGY TRANSPORTATI;Equity;0,03;0,50;284 000,00;140 715,60;140 715,60;Energy;6782045;CNE1000002S8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
576;ZHEJIANG EXPRESSWAY LTD H;Equity;0,03;0,71;198 000,00;140 514,32;140 514,32;Industrials;6990763;CNE1000004S4;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
HMSP;HM SAMPOERNA;Equity;0,03;0,12;1 138 600,00;139 863,33;139 863,33;Consumer Staples;6404242;ID1000074008;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
ICICIPRULI;ICICI PRUDENTIAL LIFE INSURANCE CO;Equity;0,03;5,29;26 285,00;138 940,32;138 940,32;Financials;BYXL8H0;INE726G01019;National Stock Exchange Of India;India;USD;INR;75,85
1888;KINGBOARD LAMINATES HOLDINGS LTD;Equity;0,03;0,92;149 000,00;137 462,74;137 462,74;Information Technology;B1HHFV6;KYG5257K1076;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
011780;KUMHO PETRO CHEMICAL LTD;Equity;0,03;58,65;2 335,00;136 942,18;136 942,18;Materials;6499323;KR7011780004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
263750;PEARLABYSS CORP;Equity;0,03;171,12;798,00;136 557,57;136 557,57;Communication;BYX56S9;KR7263750002;Korea Exchange (Kosdaq);Korea (South);USD;KRW;1 203,80
000725;BOE TECHNOLOGY GROUP LTD A;Equity;0,03;0,65;207 000,00;135 309,40;135 309,40;Information Technology;BD5CPL7;CNE0000016L5;Shenzhen Stock Exchange;China;USD;CNY;7,07
9945;RUENTEX DEVELOPMENT LTD;Equity;0,03;1,68;80 439,00;135 045,75;135 045,75;Real Estate;6748423;TW0009945006;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
HAPSENG;HAP SENG CONSOLIDATED;Equity;0,03;2,09;64 400,00;134 308,14;134 308,14;Industrials;6297743;MYL3034OO005;Bursa Malaysia;Malaysia;USD;MYR;4,27
1347;HUA HONG SEMICONDUCTOR LTD;Equity;0,03;2,31;58 000,00;134 109,24;134 109,24;Information Technology;BRB3857;HK0000218211;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
MPI;METRO PACIFIC INV CORP;Equity;0,03;0,07;1 912 400,00;133 702,30;133 702,30;Financials;B1L8838;PHY603051020;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
2380;CHINA POWER INTERNATIONAL DEVELOPM;Equity;0,03;0,22;612 000,00;133 453,76;133 453,76;Utilities;B02ZKQ8;HK2380027329;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
ADRO;ADARO ENERGY TBK;Equity;0,03;0,07;1 779 600,00;133 171,62;133 171,62;Energy;B3BQFC4;ID1000111305;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
005385;HYUNDAI MOTOR S1 PREF;Equity;0,03;50,51;2 627,00;132 681,18;132 681,18;Consumer Discretionary;6451022;KR7005381009;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
007070;GS RETAIL LTD;Equity;0,03;32,36;4 081,00;132 044,32;132 044,32;Consumer Staples;B7F9Q79;KR7007070006;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
035760;CJ ENM LTD;Equity;0,03;94,70;1 391,00;131 727,86;131 727,86;Consumer Discretionary;6199753;KR7035760008;Korea Exchange (Kosdaq);Korea (South);USD;KRW;1 203,80
AP;ABOITIZ POWER CORP;Equity;0,03;0,58;227 900,00;131 188,33;131 188,33;Utilities;B1Z9Q99;PHY0005M1090;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
008560;MERITZ SECURITIES LTD;Equity;0,03;2,80;46 732,00;131 018,86;131 018,86;Financials;6408299;KR7008560005;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
INDIGO;INTERGLOBE AVIATION LTD;Equity;0,03;13,23;9 865,00;130 490,73;130 490,73;Industrials;BYYZ7D0;INE646L01027;National Stock Exchange Of India;India;USD;INR;75,85
2799;CHINA HUARONG ASSET MANAGEMENT LTD;Equity;0,03;0,10;1 244 000,00;128 411,25;128 411,25;Financials;BYNK383;CNE100002367;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
603259;WUXI APPTEC LTD A;Equity;0,03;11,74;10 920,00;128 238,43;128 238,43;Health Care;BHWLWV4;CNE1000031K4;Shanghai Stock Exchange;China;USD;CNY;7,07
002714;MUYUAN FOODS LTD A;Equity;0,03;9,42;13 600,00;128 068,22;128 068,22;Consumer Staples;BD5CJX7;CNE100001RQ3;Shenzhen Stock Exchange;China;USD;CNY;7,07
BHARATFORG;BHARAT FORGE LTD;Equity;0,03;4,62;27 594,00;127 506,63;127 506,63;Consumer Discretionary;B0C1DM3;INE465A01025;National Stock Exchange Of India;India;USD;INR;75,85
INFRATEL;BHARTI INFRATEL LTD;Equity;0,03;2,97;42 956,00;127 419,66;127 419,66;Communication;B92P9G4;INE121J01017;National Stock Exchange Of India;India;USD;INR;75,85
000880;HANWHA CORP;Equity;0,03;20,48;6 211,00;127 181,55;127 181,55;Industrials;6496755;KR7000880005;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
3969;CHINA RAILWAY SIGNAL COMMUNICATION;Equity;0,03;0,46;279 000,00;127 078,36;127 078,36;Information Technology;BYVDW43;CNE1000021L3;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600436;ZHANGZHOU PIENTZEHUANG PHARMACEUTI;Equity;0,03;21,76;5 800,00;126 209,43;126 209,43;Health Care;BP3R7Z6;CNE000001F21;Shanghai Stock Exchange;China;USD;CNY;7,07
000651;GREE ELECTRIC APPLIANCES INC OF ZH;Equity;0,03;8,32;15 100,00;125 607,71;125 607,71;Consumer Discretionary;BD5CPN9;CNE0000001D4;Shenzhen Stock Exchange;China;USD;CNY;7,07
601601;CHINA PACIFIC INSURANCE (GROUP) LT;Equity;0,03;3,92;31 700,00;124 193,50;124 193,50;Financials;BP3R2K6;CNE1000008M8;Shanghai Stock Exchange;China;USD;CNY;7,07
1199;COSCO SHIPPING PORTS LTD;Equity;0,03;0,54;228 000,00;124 148,08;124 148,08;Industrials;6354251;BMG2442N1048;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
005940;NH INVESTMENT & SECURITIES LTD;Equity;0,03;8,24;15 035,00;123 896,99;123 896,99;Financials;6537085;KR7005940002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
1378;CHINA HONGQIAO GROUP LTD;Equity;0,03;0,45;272 500,00;123 766,14;123 766,14;Materials;B44ZV94;KYG211501005;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
RECLTD;REC LTD;Equity;0,03;1,40;87 222,00;121 945,79;121 945,79;Financials;B2Q7WL3;INE020B01018;National Stock Exchange Of India;India;USD;INR;75,85
900932;SHANGHAI LUJIAZUI FINANCE & TRADE;Equity;0,03;0,73;164 436,00;120 531,59;120 531,59;Real Estate;6798666;CNE000000HH6;Shanghai Stock Exchange;China;USD;USD;1,00
300015;AIER EYE HOSPITAL GROUP LTD A;Equity;0,03;5,92;20 280,00;120 137,91;120 137,91;Health Care;BD5CLQ4;CNE100000GR6;Shenzhen Stock Exchange;China;USD;CNY;7,07
GENP;GENTING PLANTATIONS;Equity;0,02;2,34;51 200,00;119 976,57;119 976,57;Consumer Staples;6057680;MYL2291OO002;Bursa Malaysia;Malaysia;USD;MYR;4,27
144;CHINA MERCHANTS PORT HOLDINGS LTD;Equity;0,02;1,27;94 000,00;119 469,43;119 469,43;Industrials;6416139;HK0144000764;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
3998;BOSIDENG INTERNATIONAL LTD;Equity;0,02;0,27;434 000,00;119 278,46;119 278,46;Consumer Discretionary;B24FZ32;KYG126521064;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600048;POLY DEVELOPMENTS AND HOLDINGS GRO;Equity;0,02;2,03;58 200,00;118 321,07;118 321,07;Real Estate;BP3R336;CNE000001ND1;Shanghai Stock Exchange;China;USD;CNY;7,07
IRPC.R;IRPC NON-VOTING DR PCL;Equity;0,02;0,09;1 327 300,00;118 258,35;118 258,35;Energy;6366171;TH0471010R11;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
CONCOR;CONTAINER CORPORATION OF INDIA LTD;Equity;0,02;5,20;22 647,00;117 799,33;117 799,33;Industrials;BG0ZVG9;INE111A01025;National Stock Exchange Of India;India;USD;INR;75,85
600115;CHINA EASTERN AIRLINES CORP LTD A;Equity;0,02;0,61;193 972,00;117 756,29;117 756,29;Industrials;BP3R5X0;CNE000000TR0;Shanghai Stock Exchange;China;USD;CNY;7,07
600031;SANY HEAVY INDUSTRY LTD A;Equity;0,02;2,75;42 700,00;117 554,46;117 554,46;Industrials;BP3R3H0;CNE000001F70;Shanghai Stock Exchange;China;USD;CNY;7,07
601818;CHINA EVERBRIGHT BANK LTD A;Equity;0,02;0,53;220 600,00;116 792,08;116 792,08;Financials;BP3R2P1;CNE100000SL4;Shanghai Stock Exchange;China;USD;CNY;7,07
030000;CHEIL WORLDWIDE INC;Equity;0,02;14,12;8 237,00;116 322,48;116 322,48;Communication;6093231;KR7030000004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
GPSC.R;GLOBAL POWER SYNERGY PCL NON-VOTIN;Equity;0,02;2,51;45 700,00;114 701,80;114 701,80;Utilities;BWX43V4;TH6488010R19;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
300122;CHONGQING ZHIFEI BIOLOGICAL PRODUC;Equity;0,02;12,57;9 100,00;114 342,59;114 342,59;Health Care;BD5CJY8;CNE100000V20;Shenzhen Stock Exchange;China;USD;CNY;7,07
600104;SAIC MOTOR CORP LTD A;Equity;0,02;2,54;45 022,00;114 349,05;114 349,05;Consumer Discretionary;BP3R2D9;CNE000000TY6;Shanghai Stock Exchange;China;USD;CNY;7,07
INKP;INDAH KIAT PULP & PAPER;Equity;0,02;0,38;298 300,00;114 244,79;114 244,79;Materials;6462422;ID1000062201;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
902;HUANENG POWER INTERNATIONAL INC H;Equity;0,02;0,37;310 000,00;113 998,53;113 998,53;Utilities;6099671;CNE1000006Z4;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
6818;CHINA EVERBRIGHT BANK LTD H;Equity;0,02;0,38;299 000,00;113 039,83;113 039,83;Financials;B5NRRJ0;CNE100001QW3;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
002304;JIANGSU YANGHE BREWERY JOINT-STOCK;Equity;0,02;15,63;7 203,00;112 604,40;112 604,40;Consumer Staples;BD5CPF1;CNE100000HB8;Shenzhen Stock Exchange;China;USD;CNY;7,07
600570;HUNDSUN TECHNOLOGIES INC A;Equity;0,02;12,85;8 580,00;110 255,62;110 255,62;Information Technology;BP3R6B5;CNE000001GD5;Shanghai Stock Exchange;China;USD;CNY;7,07
RLC;ROBINSONS LAND CORP;Equity;0,02;0,39;281 490,00;109 781,38;109 781,38;Real Estate;6744722;PHY731961264;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
600309;WANHUA CHEMICAL GROUP LTD A;Equity;0,02;6,85;16 000,00;109 556,55;109 556,55;Materials;BP3R3S1;CNE0000016J9;Shanghai Stock Exchange;China;USD;CNY;7,07
003490;KOREAN AIR LINES LTD;Equity;0,02;16,45;6 650,00;109 378,63;109 378,63;Industrials;6496766;KR7003490000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
028670;PAN OCEAN LTD;Equity;0,02;3,01;36 269,00;109 216,75;109 216,75;Industrials;B24FX49;KR7028670008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
282330;BGF RETAIL LTD;Equity;0,02;119,21;912,00;108 715,73;108 715,73;Consumer Staples;BD95QN1;KR7282330000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
000100;TCL TECHNOLOGY GROUP CORP A;Equity;0,02;0,81;133 400,00;108 481,31;108 481,31;Consumer Discretionary;BD5CP28;CNE000001GL8;Shenzhen Stock Exchange;China;USD;CNY;7,07
300498;WENS FOODSTUFF GROUP LTD;Equity;0,02;2,89;37 560,00;108 494,53;108 494,53;Consumer Staples;BD5CPT5;CNE100002508;Shenzhen Stock Exchange;China;USD;CNY;7,07
600050;CHINA UNITED NETWORK COMMUNICATION;Equity;0,02;0,69;155 700,00;108 150,95;108 150,95;Communication;BP3R2X9;CNE000001CS2;Shanghai Stock Exchange;China;USD;CNY;7,07
000776;GF SECURITIES LTD A;Equity;0,02;1,89;57 100,00;108 023,32;108 023,32;Financials;BD5CQ36;CNE0000008L2;Shenzhen Stock Exchange;China;USD;CNY;7,07
600837;HAITONG SECURITIES LTD CLASS A;Equity;0,02;1,66;64 800,00;107 312,34;107 312,34;Financials;BP3R2S4;CNE000000CK1;Shanghai Stock Exchange;China;USD;CNY;7,07
PGAS;PERUSAHAAN GAS NEGARA;Equity;0,02;0,07;1 452 800,00;107 177,97;107 177,97;Utilities;6719764;ID1000111602;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
604;SHENZHEN INVESTMENT LTD;Equity;0,02;0,31;350 000,00;107 030,88;107 030,88;Real Estate;6535261;HK0604011236;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
HDFCAMC;HDFC ASSET MANAGEMENT COMPANY LTD;Equity;0,02;35,08;3 045,00;106 830,41;106 830,41;Financials;BG0R3M5;INE127D01025;National Stock Exchange Of India;India;USD;INR;75,85
GTCAP;GT CAPITAL HOLDINGS INC;Equity;0,02;9,76;10 910,00;106 481,43;106 481,43;Industrials;B77H110;PHY290451046;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
MEG;MEGAWORLD CORP;Equity;0,02;0,07;1 572 900,00;106 207,17;106 207,17;Real Estate;6563648;PHY594811127;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
2618;EVA AIRWAYS CORP;Equity;0,02;0,39;273 610,00;106 075,41;106 075,41;Industrials;6186023;TW0002618006;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
BERGEPAINT;BERGER PAINTS INDIA LTD;Equity;0,02;6,61;15 950,00;105 485,22;105 485,22;Materials;BV8TBJ1;INE463A01038;National Stock Exchange Of India;India;USD;INR;75,85
002142;BANK OF NINGBO LTD A;Equity;0,02;3,71;28 300,00;105 039,74;105 039,74;Financials;BD5CP06;CNE1000005P7;Shenzhen Stock Exchange;China;USD;CNY;7,07
600809;SHANXI XINGHUACUN FEN WINE FACTORY;Equity;0,02;19,10;5 500,00;105 059,93;105 059,93;Consumer Staples;BP3R820;CNE000000DH5;Shanghai Stock Exchange;China;USD;CNY;7,07
1628;YUZHOU PROPERTIES LTD;Equity;0,02;0,47;222 000,00;103 980,59;103 980,59;Real Estate;B51QBN1;KYG9884T1013;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
042660;DAEWOO SHIPBUILDING & MARINE ENGIN;Equity;0,02;21,68;4 788,00;103 810,27;103 810,27;Industrials;6211732;KR7042660001;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
000568;LUZHOU LAO JIAO LTD A;Equity;0,02;13,41;7 700,00;103 273,99;103 273,99;Consumer Staples;BD5CMM7;CNE000000GF2;Shenzhen Stock Exchange;China;USD;CNY;7,07
300347;HANGZHOU TIGERMED CONSULTING LTD A;Equity;0,02;12,11;8 500,00;102 951,39;102 951,39;Health Care;BD5CCK5;CNE100001KV8;Shenzhen Stock Exchange;China;USD;CNY;7,07
2607;SHANGHAI PHARMACEUTICALS HOLDING L;Equity;0,02;1,65;62 300,00;102 894,16;102 894,16;Health Care;B4Q4CJ6;CNE1000012B3;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
300760;SHENZHEN MINDRAY BIO-MEDICAL ELECT;Equity;0,02;39,23;2 600,00;102 009,01;102 009,01;Health Care;BHQK864;CNE100003G67;Shenzhen Stock Exchange;China;USD;CNY;7,07
272;SHUI ON LAND LTD;Equity;0,02;0,16;626 000,00;101 774,17;101 774,17;Real Estate;B16NHT7;KYG811511131;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2600;ALUMINUM CORPORATION OF CHINA CORP;Equity;0,02;0,19;522 000,00;101 030,95;101 030,95;Materials;6425395;CNE1000001T8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
007310;OTTOGI CORP;Equity;0,02;483,47;208,00;100 561,56;100 561,56;Consumer Staples;6658373;KR7007310006;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
363;SHANGHAI INDUSTRIAL HOLDINGS LTD;Equity;0,02;1,58;63 000,00;99 823,23;99 823,23;Industrials;6810010;HK0363006039;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
300059;EAST MONEY INFORMATION LTD A;Equity;0,02;2,28;43 680,00;99 470,35;99 470,35;Financials;BD5CPC8;CNE100000MD4;Shenzhen Stock Exchange;China;USD;CNY;7,07
3618;CHONGQING RURAL COMMERCIAL BANK LT;Equity;0,02;0,39;253 000,00;98 913,56;98 913,56;Financials;B4Q1Y57;CNE100000X44;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
300601;SHENZHEN KANGTAI BIOLOGICAL PRODUC;Equity;0,02;19,69;5 000,00;98 473,83;98 473,83;Health Care;BFY8HT2;CNE100002Q33;Shenzhen Stock Exchange;China;USD;CNY;7,07
090435;AMOREPACIFIC PREF CORP;Equity;0,02;54,08;1 804,00;97 558,07;97 558,07;Consumer Staples;B1638D8;KR7090431008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
2208;XINJIANG GOLDWIND SCIENCE AND TECH;Equity;0,02;1,00;95 962,00;96 208,40;96 208,40;Industrials;B59GZJ7;CNE100000PP1;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601933;YONGHUI SUPERSTORES LTD A;Equity;0,02;1,29;74 700,00;96 076,15;96 076,15;Consumer Staples;BP3R5Q3;CNE100000XX9;Shanghai Stock Exchange;China;USD;CNY;7,07
601012;LONGI GREEN ENERGY TECHNOLOGY LTD;Equity;0,02;4,71;20 400,00;96 022,36;96 022,36;Information Technology;BRTL411;CNE100001FR6;Shanghai Stock Exchange;China;USD;CNY;7,07
410;SOHO CHINA LTD;Equity;0,02;0,37;261 500,00;95 825,86;95 825,86;Real Estate;B27WLD2;KYG826001003;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
NOAH;NOAH HOLDINGS ADR REPRESENTING .5;Equity;0,02;25,43;3 751,00;95 387,93;95 387,93;Financials;B5MDP39;US65487X1028;New York Stock Exchange Inc.;China;USD;USD;1,00
2314;LEE & MAN PAPER MANUFACTURING LTD;Equity;0,02;0,54;175 000,00;95 063,29;95 063,29;Materials;6693772;KYG5427W1309;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600009;SHANGHAI INTERNATIONAL AIRPORT LTD;Equity;0,02;10,59;8 800,00;93 179,54;93 179,54;Industrials;BP3R4P5;CNE000000V89;Shanghai Stock Exchange;China;USD;CNY;7,07
1055;CHINA SOUTHERN AIRLINES LTD H;Equity;0,02;0,48;194 000,00;93 118,80;93 118,80;Industrials;6013693;CNE1000002T6;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2128;CHINA LESSO GROUP HOLDINGS LTD;Equity;0,02;1,35;69 000,00;93 126,54;93 126,54;Industrials;BCDBKF8;KYG2157Q1029;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600028;CHINA PETROLEUM & CHEMICAL CORP A;Equity;0,02;0,57;159 100,00;90 746,14;90 746,14;Energy;BP3R240;CNE0000018G1;Shanghai Stock Exchange;China;USD;CNY;7,07
HLFG;HONG LEONG FINANCIAL GROUP;Equity;0,02;3,51;25 800,00;90 685,41;90 685,41;Financials;6436450;MYL1082OO006;Bursa Malaysia;Malaysia;USD;MYR;4,27
600588;YONYOU NETWORK TECHNOLOGY LTD A;Equity;0,02;5,04;17 940,00;90 471,23;90 471,23;Information Technology;BP3R6C6;CNE0000017Y6;Shanghai Stock Exchange;China;USD;CNY;7,07
3320;CHINA RESOURCES PHARMACEUTICAL GRO;Equity;0,02;0,57;160 000,00;90 424,64;90 424,64;Health Care;BYNGG26;HK0000311099;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
002414;WUHAN GUIDE INFRARED LTD A;Equity;0,02;3,65;24 650,00;89 856,56;89 856,56;Information Technology;BD5CGD6;CNE100000RK8;Shenzhen Stock Exchange;China;USD;CNY;7,07
002594;BYD LTD A;Equity;0,02;8,68;10 300,00;89 402,10;89 402,10;Consumer Discretionary;BD5CQ69;CNE100001526;Shenzhen Stock Exchange;China;USD;CNY;7,07
WPRTS;WESTPORTS HOLDINGSINARY;Equity;0,02;0,87;102 100,00;89 240,30;89 240,30;Industrials;BDFM1K8;MYL5246OO003;Bursa Malaysia;Malaysia;USD;MYR;4,27
023530;LOTTE SHOPPING LTD;Equity;0,02;70,78;1 253,00;88 682,17;88 682,17;Consumer Discretionary;B0WGPZ5;KR7023530009;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
300144;SONGCHENG PERFORMANCE DEVELOPMENT;Equity;0,02;2,73;32 400,00;88 374,86;88 374,86;Consumer Discretionary;BD5CMV6;CNE100000XG4;Shenzhen Stock Exchange;China;USD;CNY;7,07
1958;BAIC MOTOR CORP LTD H;Equity;0,02;0,45;194 500,00;86 833,72;86 833,72;Consumer Discretionary;BTF8BT7;CNE100001TJ4;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
004990;LOTTE CORP;Equity;0,02;28,91;2 997,00;86 638,64;86 638,64;Industrials;6535432;KR7004990008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
2727;SHANGHAI ELECTRIC GROUP LTD H;Equity;0,02;0,30;290 000,00;86 063,41;86 063,41;Industrials;B07J656;CNE100000437;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
069960;HYUNDAI DEPARTMENT STORE LTD;Equity;0,02;51,01;1 683,00;85 841,67;85 841,67;Consumer Discretionary;6568610;KR7069960003;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
600346;HENGLI PETROCHEMICAL LTD A;Equity;0,02;1,98;43 200,00;85 569,31;85 569,31;Materials;BFB4HL5;CNE0000018V0;Shanghai Stock Exchange;China;USD;CNY;7,07
601766;CRRC CORP LTD A;Equity;0,02;0,81;105 500,00;85 197,16;85 197,16;Industrials;BP3R358;CNE100000CP9;Shanghai Stock Exchange;China;USD;CNY;7,07
600487;HENGTONG OPTIC ELECTRIC LTD A;Equity;0,02;2,33;36 300,00;84 662,93;84 662,93;Information Technology;BP3RFS5;CNE000001FQ9;Shanghai Stock Exchange;China;USD;CNY;7,07
900948;INNER MONGOLIA YITAI COAL LTD B;Equity;0,02;0,60;140 100,00;84 340,20;84 340,20;Energy;6019011;CNE000000SK7;Shanghai Stock Exchange;China;USD;USD;1,00
601988;BANK OF CHINA LTD A;Equity;0,02;0,49;169 600,00;83 326,23;83 326,23;Financials;BP3R239;CNE000001N05;Shanghai Stock Exchange;China;USD;CNY;7,07
300433;LENS TECHNOLOGY LTD A;Equity;0,02;3,14;26 300,00;82 652,79;82 652,79;Information Technology;BD5CP17;CNE100001YW7;Shenzhen Stock Exchange;China;USD;CNY;7,07
YTL;YTL CORPORATION;Equity;0,02;0,21;399 208,00;82 320,57;82 320,57;Utilities;6436126;MYL4677OO000;Bursa Malaysia;Malaysia;USD;MYR;4,27
